[ 2017-02-25T00:22:57+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Tag[ view_parse ] --START--
[ 2017-02-25T14:31:33+08:00 ] /User | NOTIC: [8] Undefined variable: daymoney 3a1b4ff70040b521ddf5e30e65ee8a9f.php 第 122 行.
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Tag[ view_filter ] --START--
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Run ShowRuntime Behavior [ RunTime:0.015625s ]
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Tag[ view_end ] --START--
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:31:33+08:00 ] /User | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ route_check ] --START--
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | SQL: SELECT `title` FROM `pay_newlist` WHERE id=139 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | SQL: SELECT `content` FROM `pay_newlist` WHERE id=139 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | SQL: SELECT `zt` FROM `pay_newlist` WHERE id=139 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | SQL: SELECT `datetime` FROM `pay_newlist` WHERE id=139 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | NOTIC: [8] Undefined variable: type IndexAction.class.php 第 184 行.
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ view_template ] --START--
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Run ShowRuntime Behavior [ RunTime:0.015625s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ view_end ] --START--
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:12+08:00 ] /User_Index_sjtggshow_newsid_139.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --START--
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_newlist` WHERE type = 2 and zt = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | SQL: SELECT * FROM `pay_newlist` WHERE type = 2 and zt = 0 ORDER BY datetime desc LIMIT 0,15   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --START--
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowRuntime Behavior [ RunTime:0.015625s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --START--
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:15+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ route_check ] --START--
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ app_begin ] --START--
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SHOW COLUMNS FROM `pay_money` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT `Money` FROM `pay_money` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SHOW COLUMNS FROM `pay_userbasicinformation` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT `Compellation` FROM `pay_userbasicinformation` WHERE UserId=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SHOW COLUMNS FROM `pay_userapiinformation` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT `Zt` FROM `pay_userapiinformation` WHERE UserId=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SHOW COLUMNS FROM `pay_tongzhi` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT * FROM `pay_tongzhi` WHERE UserID=297 ORDER BY id desc  [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SHOW COLUMNS FROM `pay_bank` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT COUNT(*) AS tp_count FROM `pay_bank` WHERE UserID=297 and banktype = 0  LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT `BankName` FROM `pay_bank` WHERE UserID=297 and moren = 1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SHOW COLUMNS FROM `pay_order` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT * FROM `pay_order` WHERE (UserID=297 or (Username = '297' and typepay = 5) ) and Zt = 1 ORDER BY TradeDate desc LIMIT 0,10   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT COUNT(*) AS tp_count FROM `pay_order` WHERE UserID = '297' and DATEDIFF('2017-02-25',TradeDate) = 0 and zt=1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT SUM(trademoney) AS tp_sum FROM `pay_order` WHERE UserID = '297' and DATEDIFF('2017-02-25',TradeDate) = 0 and zt=1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT * FROM `pay_newlist` WHERE type = 2 and zt = 0 ORDER BY datetime desc LIMIT 0,3   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SHOW COLUMNS FROM `pay_tklist` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT SUM(tk_money) AS tp_sum FROM `pay_tklist` WHERE wt = 0 and UserID=297 and ZT = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT SUM(money) AS tp_sum FROM `pay_tklist` WHERE wt = 0 and UserID=297 and ZT = 2 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SHOW COLUMNS FROM `pay_wttklist` [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT SUM(tk_money) AS tp_sum FROM `pay_wttklist` WHERE UserID=297 and ZT = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | SQL: SELECT SUM(tk_money) AS tp_sum FROM `pay_wttklist` WHERE UserID=297 and ZT = 2 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ view_template ] --START--
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ view_parse ] --START--
[ 2017-02-25T14:46:18+08:00 ] /User | NOTIC: [8] Undefined variable: daymoney 3a1b4ff70040b521ddf5e30e65ee8a9f.php 第 122 行.
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ view_filter ] --START--
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Run ContentReplace Behavior [ RunTime:0.015625s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ view_end ] --START--
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:46:18+08:00 ] /User | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ route_check ] --START--
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SHOW COLUMNS FROM `pay_order` [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | NOTIC: [8] Undefined variable: pagepage IndexAction.class.php 第 2547 行.
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT * FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 ORDER BY TradeDate desc LIMIT 0,20   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT SUM(trademoney) AS tp_sum FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-25',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT SUM(OrderMoney) AS tp_sum FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-25',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-25',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT SUM(trademoney) AS tp_sum FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-24',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT SUM(OrderMoney) AS tp_sum FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-24',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-24',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_template ] --START--
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SHOW COLUMNS FROM `pay_ordertz` [ RunTime:0.015625s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1487142792' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '96550220170215144141' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '20854420170215143843' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '93259820170215140849' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1486984617' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1486936621' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1486674366' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1486623621' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '16701620170201152740' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1484998198' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1484758829' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1484722949' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1484702463' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '15408020170109115235' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '1483853151' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '41050120170108104102' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '43033120170108004931' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '69532120170106150849' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '39171420170104205521' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT `success` FROM `pay_ordertz` WHERE Sjt_TransID = '27720920170104204506' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Run ParseTemplate Behavior [ RunTime:0.062500s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.062500s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Run TokenBuild Behavior [ RunTime:0.015625s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_end ] --START--
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-25T14:56:40+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T15:08:33+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ route_check ] --START--
[ 2017-02-25T15:08:33+08:00 ] /User_Index_wyjyjl.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-25T15:08:33+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T15:08:33+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-25T15:08:33+08:00 ] /User_Index_wyjyjl.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-25T15:08:33+08:00 ] /User_Index_wyjyjl.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-25T15:08:34+08:00 ] /User_Index_wyjyjl.html | SQL: SHOW COLUMNS FROM `pay_order` [ RunTime:0.015625s ]
[ 2017-02-25T15:08:34+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T15:08:34+08:00 ] /User_Index_wyjyjl.html | NOTIC: [8] Undefined variable: pagepage IndexAction.class.php 第 2547 行.
[ 2017-02-25T15:08:34+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT * FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 ORDER BY TradeDate desc LIMIT 0,20   [ RunTime:0.000000s ]
[ 2017-02-25T15:08:34+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT SUM(trademoney) AS tp_sum FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-25',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T15:08:34+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT SUM(OrderMoney) AS tp_sum FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-25',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-25T15:08:34+08:00 ] /User_Index_wyjyjl.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_order` WHERE UserID = 297 and (typepay = 0 or typepay = 1) and Zt = 1 and DATEDIFF('2017-02-25',TradeDate) = 0 LIMIT 1   [ RunTime:0.000000s ]
